URL_Length,Num_Dots,Num_Hyphens,Num_Special_Chars,Num_Subdomains,Has_IP_Address,Has_HTTPS,Domain_Age_Days,Domain_Registration_Length,Has_Suspicious_Words,Num_Redirects,External_Link_Ratio,Image_Link_Ratio,Form_Count,Password_Field_Present,Iframe_Count,Popup_Count,Favicon_External,Domain_Name_Length,URL_Entropy,Is_Phishing
30.0,3.0,1.0,4.0,2,0,1,581.0,716.0,0,2,,0.257,2,0,2,1,0,12.0,3.591,0
77.0,5.0,3.0,10.0,2,0,1,293.0,271.0,1,7,0.133,0.297,5,1,5,4,0,9.0,4.55,1
56.0,5.0,5.0,10.0,3,1,0,252.0,30.0,0,5,0.575,0.31,3,1,2,3,1,23.0,5.594,1
52.0,1.0,2.0,3.0,2,0,1,855.0,614.0,0,0,0.435,,1,1,1,0,0,8.0,3.581,0
121.0,6.0,2.0,7.0,3,0,1,308.0,380.0,1,5,0.652,0.755,2,0,2,1,1,24.0,4.169,1
56.0,1.0,0.0,0.0,1,0,1,1779.0,713.0,0,0,0.095,0.122,3,1,0,0,0,12.0,3.946,0
21.0,1.0,0.0,5.0,1,0,1,2464.0,1366.0,0,0,0.261,0.056,3,0,2,0,0,16.0,3.507,0
48.0,3.0,1.0,5.0,0,0,1,1576.0,1038.0,0,1,0.0,0.297,1,0,0,0,0,12.0,3.444,0
100.0,1.0,,10.0,4,0,0,480.0,352.0,1,5,0.673,0.52,4,1,0,0,0,22.0,4.791,1
53.0,2.0,2.0,4.0,1,0,1,1525.0,731.0,0,0,0.1,0.061,2,0,2,0,0,24.0,2.452,0
46.0,3.0,2.0,4.0,1,0,1,1213.0,725.0,0,1,0.486,0.052,1,1,2,0,0,8.0,3.443,0
95.0,4.0,0.0,11.0,2,1,1,233.0,358.0,1,6,0.343,0.209,6,1,3,3,0,27.0,3.073,1
49.0,2.0,1.0,0.0,1,0,1,2627.0,37.0,0,0,0.259,0.325,2,0,0,0,0,17.0,4.537,0
41.0,2.0,2.0,4.0,1,0,1,1652.0,585.0,0,0,0.06,0.318,0,1,3,0,0,18.0,2.825,0
52.0,4.0,4.0,6.0,5,0,1,528.0,309.0,0,1,0.781,0.599,3,0,3,2,0,22.0,5.303,1
19.0,2.0,0.0,3.0,1,0,1,1159.0,712.0,1,1,0.213,0.236,3,0,1,2,0,17.0,4.125,0
113.0,4.0,1.0,10.0,5,0,1,286.0,567.0,1,6,0.345,0.524,3,1,3,3,0,16.0,3.366,1
37.0,2.0,1.0,3.0,1,0,1,1209.0,930.0,0,2,0.422,0.293,2,0,3,1,0,8.0,3.982,0
82.0,3.0,3.0,12.0,0,1,0,192.0,411.0,1,6,0.648,0.141,7,1,3,1,1,33.0,4.633,1
50.0,4.0,1.0,13.0,4,0,1,139.0,197.0,1,3,0.981,0.27,5,0,4,0,0,17.0,4.817,1
61.0,5.0,5.0,7.0,2,0,1,329.0,365.0,1,1,0.711,0.412,3,1,5,2,0,25.0,5.577,1
44.0,2.0,3.0,1.0,2,0,1,1799.0,686.0,0,2,0.075,0.218,3,0,1,0,1,12.0,,0
119.0,1.0,,9.0,3,0,1,229.0,348.0,0,1,1.0,0.643,4,1,4,2,0,18.0,5.335,1
36.0,3.0,2.0,5.0,1,0,1,1607.0,1221.0,0,0,0.138,0.111,2,1,0,1,0,9.0,3.901,0
42.0,2.0,0.0,0.0,0,0,1,2070.0,1478.0,0,3,0.159,0.167,4,0,0,0,0,23.0,3.381,0
38.0,2.0,0.0,1.0,1,0,1,2600.0,803.0,0,3,0.329,0.272,2,1,2,0,0,20.0,3.455,0
41.0,3.0,0.0,2.0,1,0,1,2183.0,640.0,0,2,0.071,0.232,2,1,1,0,0,24.0,3.199,0
88.0,6.0,3.0,8.0,4,0,0,200.0,507.0,1,8,1.0,0.762,3,0,4,2,1,34.0,5.66,1
100.0,6.0,2.0,7.0,5,0,1,244.0,432.0,0,3,0.637,0.394,5,1,5,4,0,22.0,3.879,1
76.0,2.0,0.0,1.0,0,0,1,1480.0,1113.0,0,0,0.256,0.298,2,0,0,0,0,18.0,3.642,0
37.0,2.0,0.0,7.0,2,0,1,1660.0,965.0,1,0,0.314,0.293,1,0,3,0,0,17.0,3.223,0
143.0,3.0,2.0,1.0,5,1,0,329.0,224.0,1,6,0.591,0.436,5,1,2,5,0,28.0,3.888,1
56.0,2.0,4.0,24.0,4,0,0,439.0,345.0,1,4,0.665,0.553,4,0,4,3,0,38.0,4.191,1
31.0,2.0,1.0,0.0,3,0,1,1504.0,584.0,0,3,0.144,0.178,3,1,0,0,0,12.0,3.613,0
73.0,1.0,0.0,11.0,5,0,0,312.0,300.0,1,6,0.462,0.209,4,1,2,5,0,26.0,4.32,1
60.0,4.0,2.0,3.0,0,0,1,1243.0,466.0,0,2,0.247,0.214,3,1,1,0,0,10.0,3.732,0
57.0,3.0,3.0,15.0,4,1,0,1.0,213.0,1,4,0.5,0.298,6,1,3,0,1,23.0,11.880256359791279,1
62.0,3.0,0.0,3.0,1,0,1,1747.0,564.0,0,1,0.237,0.221,2,0,1,0,1,18.0,3.573,0
50.0,1.0,0.0,4.0,1,0,1,1357.0,770.0,0,0,0.282,0.263,3,0,2,0,0,12.0,4.312,0
58.0,2.0,0.0,3.0,0,0,1,3417.0,925.0,0,2,0.347,0.186,2,0,0,0,1,12.0,3.861,0
,4.0,3.0,2.0,2,0,1,819.0,760.0,0,2,0.179,0.104,1,1,0,0,0,13.0,4.086,0
44.0,2.0,1.0,3.0,1,0,1,1753.0,868.0,0,2,0.209,0.12,2,0,2,1,0,15.0,2.926,0
24.0,2.0,2.0,2.0,0,0,1,2725.0,168.0,0,0,0.262,0.175,3,0,0,0,0,16.0,3.083,0
46.0,1.0,1.0,2.0,1,0,1,934.0,859.0,0,2,0.147,0.163,3,1,0,0,0,9.0,6.881247678951335,0
108.0,3.0,3.0,1.0,4,1,0,1.0,125.0,0,4,0.703,0.298,0,1,5,2,1,26.0,5.461,1
23.0,2.0,2.0,5.0,0,0,1,2056.0,739.0,0,1,0.372,0.228,3,0,1,0,0,21.0,3.505,0
58.0,5.0,1.0,14.0,1,1,1,65.0,484.0,1,4,0.575,0.803,2,0,3,3,1,29.0,5.764,1
62.0,3.0,3.0,2.0,3,0,1,1110.0,,1,0,0.293,0.157,3,0,1,0,0,16.0,3.574,0
130.0,3.0,4.0,14.0,3,0,1,62.0,193.0,0,0,0.558,0.448,4,1,1,4,0,24.0,5.084,1
21.0,3.0,2.0,0.0,2,0,0,1754.0,716.0,0,2,0.462,0.03,2,0,1,1,0,17.0,3.585,0
132.0,11.0,0.0,5.0,2,0,1,157.0,178.0,0,3,0.546,0.122,6,1,2,3,0,10.0,6.019,1
69.0,6.0,2.0,9.0,4,1,1,122.0,129.0,1,3,0.87,0.542,5,1,2,3,0,19.0,5.519,1
118.0,3.0,0.0,8.0,4,0,0,1.0,331.0,1,1,0.443,0.567,3,1,4,2,1,15.0,3.862,1
41.0,1.0,1.0,3.0,1,0,1,1679.0,1231.0,0,1,0.253,0.208,1,1,0,0,0,13.0,2.963,0
55.0,2.0,2.0,3.0,1,0,1,2993.0,189.0,0,0,0.215,0.331,2,0,0,0,0,20.0,3.173,0
81.0,4.0,2.0,12.0,2,0,1,405.0,279.0,1,2,0.523,0.654,3,1,6,0,1,7.0,5.427,1
56.0,1.0,7.0,4.0,1,0,1,203.0,322.0,1,2,0.551,0.582,1,0,1,5,1,26.0,5.303,1
43.0,,2.0,4.0,2,0,1,430.0,699.0,0,1,0.291,0.181,2,0,3,0,0,15.0,3.526,0
61.0,1.0,,2.0,0,0,1,1897.0,858.0,0,1,0.361,0.217,3,0,2,0,0,17.0,3.774,0
46.0,2.0,0.0,3.0,0,0,1,1340.0,1173.0,0,1,0.17,0.089,4,0,1,1,0,20.0,3.906,0
94.0,5.0,,0.0,4,0,1,226.0,204.0,1,5,0.43,0.5,2,1,4,0,0,40.0,4.646,1
44.0,2.0,1.0,0.0,1,0,1,1795.0,1061.0,0,3,0.266,0.199,3,0,1,0,0,13.0,2.983,0
37.0,2.0,2.0,4.0,2,0,1,1333.0,785.0,0,1,0.334,0.185,2,0,0,2,0,15.0,3.301,0
52.0,3.0,0.0,3.0,1,0,1,842.0,840.0,0,2,0.232,0.189,0,0,1,1,0,15.0,3.801,0
138.0,6.0,3.0,10.0,3,0,1,246.0,91.0,1,5,1.0,0.526,1,1,3,3,1,26.0,5.927,1
72.0,2.0,0.0,4.0,1,0,1,1099.0,540.0,0,1,0.178,0.34,2,0,1,1,0,12.0,,0
57.0,1.0,2.0,5.0,2,0,1,2086.0,1017.0,0,0,0.515,0.245,2,0,1,0,0,9.0,3.783,0
39.0,2.0,2.0,5.0,2,0,1,1714.0,666.0,0,2,0.2,0.228,4,0,0,1,0,18.0,3.518,0
131.0,6.0,0.0,12.0,4,1,1,353.0,833.0,0,5,0.511,0.3,2,0,4,2,0,24.0,4.899,1
52.0,3.0,0.0,4.0,0,0,1,2144.0,952.0,0,1,0.425,0.282,1,0,1,0,0,15.0,3.403,0
27.0,1.0,2.0,,1,0,0,1947.0,645.0,0,1,0.348,0.005,3,1,3,0,1,8.0,3.297,0
51.0,5.0,0.0,11.0,1,0,1,408.0,460.0,0,5,0.928,0.477,3,0,4,0,1,17.0,4.023,1
48.0,1.0,1.0,3.0,1,0,1,556.0,1307.0,0,3,0.028,0.214,2,0,1,0,0,26.0,2.684,0
36.0,3.0,2.0,4.0,0,0,1,3565.0,680.0,0,0,0.004,0.189,3,1,1,0,0,12.0,4.124,0
54.0,6.0,0.0,4.0,4,1,0,131.0,460.0,1,6,0.679,0.315,3,0,1,1,0,47.0,3.738,1
52.0,3.0,4.0,5.0,0,0,1,1852.0,,0,2,0.177,0.117,2,0,0,0,0,17.0,4.229,0
23.0,1.0,1.0,3.0,1,0,1,1033.0,878.0,0,2,0.0,0.017,3,0,2,0,0,16.0,3.644,0
35.0,2.0,1.0,3.0,1,0,1,1641.0,582.0,0,0,0.012,0.196,1,0,1,0,0,14.0,3.283,0
53.0,1.0,2.0,6.0,2,0,1,1265.0,1174.0,0,1,0.356,0.214,1,0,1,0,0,27.0,3.739,0
42.0,4.0,1.0,18.0,4,0,1,140.0,285.0,0,1,0.595,0.466,5,1,1,1,1,16.0,5.138,1
35.0,1.0,1.0,0.0,1,0,1,1683.0,1315.0,0,3,0.203,0.291,3,1,0,0,0,15.0,3.23,0
78.0,2.0,1.0,1.0,0,0,1,1407.0,1095.0,0,1,0.306,0.04,2,0,1,0,0,16.0,4.472,0
51.0,2.0,1.0,1.0,2,0,1,1371.0,1140.0,0,1,0.119,0.045,3,0,2,0,0,9.0,2.928,0
115.0,6.0,3.0,17.0,4,0,0,400.0,30.0,1,4,0.567,0.542,6,1,5,2,1,29.0,5.733,1
44.0,5.0,2.0,9.0,6,0,1,97.0,506.0,1,3,0.548,0.352,4,1,0,9,1,21.0,4.186,1
159.0,6.0,5.0,13.0,6,0,0,542.0,481.0,0,6,0.622,0.621,7,0,1,2,1,22.0,5.188,1
75.0,6.0,6.0,11.0,5,0,0,446.0,321.0,0,3,0.347,0.155,2,1,1,3,0,30.0,3.591,1
100.0,2.0,1.0,15.0,4,0,1,269.0,345.0,1,4,0.666,0.454,6,0,1,3,0,43.0,3.317,1
39.0,7.0,4.0,10.0,1,0,0,621.0,100.0,1,2,0.874,0.15,4,1,4,1,1,30.0,3.697,1
90.0,4.0,5.0,,3,0,1,412.0,443.0,1,2,0.45,0.719,3,1,1,1,0,36.0,4.79,1
36.0,3.0,2.0,5.0,1,0,1,1396.0,,1,0,0.242,0.366,1,0,1,0,0,18.0,3.821,0
48.0,4.0,2.0,5.0,2,0,1,2626.0,1158.0,0,1,0.334,0.276,3,0,0,0,0,15.0,,0
34.0,1.0,0.0,4.0,1,0,1,1590.0,363.0,0,1,0.434,0.188,2,1,1,0,1,17.0,3.957,0
48.0,2.0,1.0,3.0,2,0,1,1814.0,607.0,0,2,0.145,0.216,4,0,0,0,0,12.0,3.123,0
48.0,2.0,1.0,6.0,2,0,1,83.0,753.0,1,4,0.651,0.733,3,1,6,3,0,31.0,5.123,1
45.0,1.0,1.0,2.0,0,0,1,1503.0,1139.0,0,0,0.009,0.137,2,0,2,1,0,10.0,4.062,0
63.0,1.0,0.0,3.0,1,0,1,1101.0,486.0,0,2,0.29,0.335,2,0,2,0,0,13.0,3.24,0
89.0,3.0,3.0,3.0,4,0,1,156.0,187.0,0,5,0.421,0.428,2,0,5,2,1,45.0,4.8,1
39.0,3.0,2.0,0.0,1,0,1,2487.0,629.0,1,0,0.264,0.17,3,0,2,0,0,16.0,3.242,0
93.0,3.0,5.0,0.0,3,1,1,253.0,407.0,1,5,0.346,0.438,6,1,3,4,1,18.0,3.811,1
16.0,2.0,2.0,2.0,0,0,1,1011.0,442.0,0,1,0.29,,2,0,1,0,0,12.0,3.672,0
39.0,2.0,1.0,0.0,0,0,1,2049.0,586.0,0,1,0.32,0.151,1,0,2,2,0,16.0,3.903,0
63.0,2.0,8.0,9.0,5,0,0,222.0,30.0,0,4,0.458,0.253,5,1,2,3,0,32.0,4.736,1
102.0,6.0,3.0,15.0,4,0,1,239.0,347.0,1,5,0.744,0.196,3,1,0,1,0,14.0,3.632,1
41.0,2.0,1.0,7.0,0,0,1,367.0,740.0,0,2,0.395,0.116,2,0,1,0,1,11.0,3.423,0
57.0,1.0,3.0,2.0,3,0,1,2693.0,371.0,0,0,0.27,0.121,3,0,2,0,0,10.0,2.434,0
122.0,1.0,2.0,8.0,1,0,1,152.0,122.0,0,2,0.533,0.64,2,1,4,2,0,31.0,4.734,1
59.0,3.0,1.0,14.0,5,0,1,277.0,249.0,1,3,0.299,0.476,6,1,3,1,1,25.0,6.767,1
32.0,4.0,1.0,2.0,1,0,0,1623.0,797.0,0,2,0.242,0.225,3,0,0,0,0,11.0,3.482,0
134.0,3.0,4.0,1.0,2,0,1,496.0,,1,0,0.444,0.145,0,1,3,3,1,15.0,5.622,1
73.0,3.0,1.0,16.0,3,1,1,244.0,637.0,1,3,0.829,0.496,2,0,4,2,1,18.0,5.465,1
43.0,1.0,2.0,1.0,1,0,1,2199.0,819.0,0,2,0.451,0.183,2,0,0,0,0,14.0,4.583,0
58.0,1.0,0.0,0.0,2,0,1,1129.0,451.0,0,2,0.307,0.099,3,0,0,0,0,3.0,,0
63.0,3.0,2.0,1.0,1,0,0,2029.0,884.0,0,1,0.097,0.196,3,1,0,0,0,14.0,3.112,0
19.0,1.0,2.0,3.0,1,0,1,2803.0,458.0,0,2,0.249,0.133,3,0,1,0,1,17.0,2.959,0
49.0,3.0,0.0,5.0,1,0,1,1785.0,779.0,0,0,0.21,0.287,0,0,1,0,0,9.0,2.861,0
81.31204388103943,1.0,0.0,0.0,2,0,1,1895.0,813.0,0,0,0.2,0.151,2,0,1,0,0,16.0,3.972,0
71.0,2.0,0.0,1.0,2,0,1,2561.0,,0,1,0.122,0.153,1,1,1,1,0,12.0,3.059,0
40.0,2.0,3.0,4.0,2,0,1,1817.0,801.0,0,3,0.163,0.284,1,1,2,0,0,6.0,3.795,0
64.0,3.0,1.0,5.0,1,0,1,730.0,839.0,0,2,0.173,0.198,2,0,1,0,1,17.0,3.962,0
41.0,2.0,1.0,4.0,2,0,0,2705.0,1087.0,0,1,0.138,0.234,2,0,2,0,1,8.0,3.517,0
49.0,1.0,0.0,4.0,1,0,1,2921.0,605.0,0,0,0.209,0.276,3,0,0,1,0,18.0,2.983,0
37.0,1.0,2.0,3.0,0,0,1,1918.0,976.0,1,0,0.148,0.319,1,0,1,0,0,21.0,3.235,0
124.0,8.0,2.0,11.0,2,0,0,159.0,237.0,1,6,0.265,0.292,4,0,4,3,1,19.0,5.248,1
33.0,1.0,1.0,2.0,1,0,1,1988.0,726.0,0,1,0.295,0.185,3,0,0,0,0,7.0,3.967,0
82.0,5.0,6.0,16.0,0,0,0,469.0,421.0,1,1,0.679,0.581,5,1,2,5,0,15.0,4.202,1
36.0,3.0,1.0,9.812757487030089,0,0,1,1603.0,859.0,0,3,0.197,0.0,2,0,1,0,0,7.0,3.365,0
31.0,2.0,1.0,2.0,3,0,1,2055.0,1084.0,0,0,0.201,0.261,1,0,0,1,0,7.0,3.326,0
97.0,6.0,3.0,16.0,1,0,1,281.0,318.0,1,8,0.562,0.478,7,1,2,5,0,14.0,9.391925973798855,1
38.0,5.0,5.0,6.0,3,0,1,215.0,365.0,1,3,0.457,0.458,5,0,3,5,0,37.0,4.024,1
76.0,5.0,4.0,12.0,3,0,0,353.0,540.0,1,4,0.713,0.697,5,0,4,5,0,19.0,5.811,1
61.0,3.0,0.0,1.0,0,0,1,1441.0,627.0,0,0,0.409,0.146,2,1,1,1,0,9.0,3.322,0
83.0,5.0,3.0,8.0,3,0,1,151.0,30.0,1,5,0.632,0.547,7,1,4,2,0,21.0,3.415,1
91.0,7.0,3.0,9.0,4,0,1,616.0,219.0,1,4,0.709,0.339,3,1,3,2,1,32.0,4.811,1
52.0,4.0,0.0,12.0,5,0,1,348.0,424.0,1,1,0.53,0.456,6,1,1,1,1,29.0,4.981,1
41.0,1.0,0.0,4.0,1,0,1,3052.0,925.0,0,1,0.143,0.08,3,1,0,0,0,15.0,3.39,0
64.0,7.0,2.0,9.0,3,0,1,56.0,82.0,0,6,0.637,0.464,4,0,3,2,0,33.0,5.222,1
39.0,3.0,2.0,4.0,0,1,0,1931.0,414.0,0,0,0.009,0.191,4,1,0,0,0,11.0,3.834,0
50.0,3.0,1.0,5.23044144546729,1,0,1,1407.0,789.0,0,1,0.32,0.298,2,1,0,0,0,18.0,3.127,0
54.0,2.0,0.0,0.0,1,0,0,3252.0,857.0,0,0,0.235,0.094,3,0,2,0,0,22.0,3.491,0
69.0,2.0,2.0,1.0,1,0,1,2132.0,1133.0,0,1,0.1,0.16,3,0,1,1,0,5.0,3.264,0
28.0,2.0,0.0,0.0,2,0,1,1079.0,,0,1,0.266,0.224,1,0,0,0,0,14.0,3.114,0
109.0,7.0,1.0,12.0,2,0,1,395.0,47.0,1,5,0.279,0.231,5,0,3,0,0,27.0,4.644,1
18.0,5.0,1.0,4.0,2,0,1,1566.0,575.0,0,3,0.338,0.196,2,0,0,1,0,17.0,2.666,0
99.0,1.0,3.0,8.0,3,0,1,407.0,625.0,1,4,0.683,0.52,5,1,3,6,0,36.0,5.595,1
23.0,1.0,1.0,4.0,1,0,1,971.0,825.0,0,0,0.561,0.182,1,0,1,0,0,13.0,2.861,0
114.0,6.0,4.0,4.0,3,0,1,1.0,59.0,1,5,0.407,0.414,1,1,6,6,0,35.0,4.694,1
134.0,6.0,4.0,12.0,3,0,0,74.0,166.0,1,4,0.519,0.556,6,0,6,0,1,24.0,4.544,1
17.0,1.0,3.0,6.0,2,0,1,1426.0,1524.0,0,0,0.089,0.229,1,0,0,0,0,16.0,3.249,0
80.0,1.0,0.0,4.0,1,0,1,2089.0,752.0,0,0,0.306,0.354,2,0,2,0,0,5.0,4.172,0
76.0,4.0,2.0,12.0,3,0,0,357.0,393.0,1,4,0.796,0.769,4,1,3,1,1,21.0,3.164,1
69.0,1.0,2.0,3.0,1,0,1,1374.0,389.0,0,1,0.061,0.129,1,1,0,0,1,14.0,3.783,0
49.0,4.0,0.0,2.0,1,0,1,1508.0,1109.0,0,2,0.01,0.258,1,1,1,1,0,26.0,3.653,0
154.0,3.0,5.0,16.0,1,0,0,11.0,512.0,1,8,0.921,0.634,6,1,1,6,0,25.0,4.124,1
63.0,3.0,1.0,6.0,0,0,1,2772.0,732.0,0,3,0.445,0.185,1,0,1,0,0,16.0,3.196,0
86.0,4.0,2.0,2.0,3,1,1,292.0,248.0,1,8,1.0,0.279,5,0,3,1,1,32.0,5.556,1
87.0,7.0,6.0,16.0,4,0,0,82.0,607.0,1,4,0.681,0.583,2,0,0,0,1,39.0,4.492,1
71.0,2.0,1.0,7.0,4,1,1,321.0,178.0,1,4,0.364,0.713,2,0,4,2,1,33.0,5.57,1
111.0,5.0,4.0,5.0,2,0,1,272.0,103.0,1,1,0.851,0.64,7,0,4,2,1,22.0,4.738,1
21.0,2.0,0.0,3.0,1,0,1,1821.0,694.0,0,0,0.251,0.151,3,0,1,0,0,12.0,3.071,0
33.0,5.0,1.0,0.0,5,1,0,60.0,314.0,1,1,0.834,0.265,5,1,5,1,1,18.0,5.705,1
88.0,7.0,0.0,10.0,4,0,1,190.0,448.0,0,9,0.805,0.283,1,1,3,8,0,16.0,3.86,1
63.0,3.0,1.0,0.0,1,0,1,2476.0,526.0,0,1,0.399,0.075,2,1,2,1,0,19.0,2.997,0
148.0,4.0,3.0,4.0,6,0,1,191.0,236.0,1,4,0.757,0.454,5,1,3,4,1,29.0,3.981,1
83.0,2.0,6.0,7.0,3,0,1,286.0,314.0,1,4,0.46,0.073,4,1,4,0,1,26.0,5.07,1
,2.0,0.0,3.0,0,0,1,3406.0,812.0,0,0,0.114,0.314,2,0,0,1,1,17.0,3.804,0
39.0,2.0,1.0,3.0,0,0,0,1207.0,847.0,0,2,0.292,0.233,1,0,2,1,1,23.0,4.033,0
35.0,1.0,0.0,3.0,2,0,1,2040.0,1085.0,0,0,0.0,0.013,1,1,3,0,0,21.0,3.45,0
57.0,5.0,2.0,2.0,3,0,0,191.0,265.0,0,1,0.905,0.747,6,0,2,1,1,10.0,3.854,1
26.0,1.0,0.0,6.0,2,0,1,2545.0,,0,0,0.393,0.0,2,1,0,0,0,16.0,4.078,0
22.0,3.0,2.0,2.0,2,0,1,1671.0,681.0,0,3,0.081,0.144,0,0,1,0,0,9.0,3.652,0
85.0,4.0,6.0,8.0,3,0,1,369.0,367.0,0,5,0.598,0.448,1,0,4,5,1,33.0,6.098,0
58.0,3.0,1.0,3.0,1,0,1,321.0,745.0,0,0,0.205,0.169,1,0,2,0,0,5.0,4.444,0
27.0,1.0,2.0,4.0,1,0,1,2427.462365011436,1086.0,0,0,0.197,0.151,1,0,2,0,0,10.0,3.736,0
67.0,1.0,3.0,8.0,2,0,1,431.0,309.0,1,3,1.0,0.742,4,1,6,5,0,22.0,5.115,1
27.0,1.0,0.0,0.0,0,0,1,2164.0,1295.0,0,0,0.184,0.109,0,0,1,2,1,8.0,2.329,0
56.0,3.0,1.0,4.0,0,0,1,1782.0,1024.0,0,1,0.209,0.201,1,0,0,0,0,16.0,3.676,0
57.0,1.0,1.0,0.0,1,0,1,989.0,615.0,0,4,0.065,0.22,1,1,1,0,0,7.0,3.746,0
65.0,4.0,3.0,6.0,3,1,1,590.0,115.0,1,5,0.553,0.353,5,1,0,1,1,18.0,4.248,1
40.0,2.0,2.0,2.0,1,0,1,2297.0,894.0,0,1,,0.294,2,0,2,0,0,10.0,3.878,0
107.0,3.0,4.0,8.0,7,1,1,312.0,30.0,0,3,0.669,0.598,2,1,2,1,1,34.0,4.984,1
53.0,2.0,0.0,4.0,2,0,1,944.0,490.0,0,2,0.0,0.205,2,1,0,0,1,10.0,2.142,0
42.0,1.0,3.0,5.0,2,0,1,1361.0,1081.0,0,0,0.304,0.367,2,0,0,0,0,19.0,3.334,0
39.0,3.0,1.0,7.0,2,0,1,1368.0,963.0,0,1,0.375,0.248,1,1,0,0,0,18.0,3.637,0
56.0,6.0,1.0,6.0,3,0,0,324.0,225.0,1,6,0.577,0.296,8,0,3,3,0,39.0,4.155,1
93.0,7.0,3.0,7.0,2,0,0,343.0,30.0,0,3,0.734,0.571,4,0,5,4,1,58.0,4.134,1
135.0,1.0,0.0,11.0,3,1,1,488.0,696.0,0,4,0.669,0.57,7,1,1,3,0,23.0,5.2,1
48.0,2.0,6.0,8.0,5,0,1,166.0,133.0,1,6,0.759,0.316,5,0,1,4,1,9.0,4.358,1
34.0,5.0,2.0,8.0,2,0,1,539.0,521.0,1,3,0.53,0.703,3,1,4,1,0,26.0,4.448,1
19.0,2.0,3.0,4.0,2,0,1,1670.0,564.0,1,1,0.23,0.361,1,1,1,0,0,13.0,3.338,0
45.0,1.0,0.0,2.0,1,0,1,1705.0,962.0,0,2,0.338,0.208,2,0,0,0,0,11.0,3.958,0
104.0,4.0,5.0,6.0,0,0,1,146.0,469.0,1,3,0.903,0.296,2,1,4,3,1,35.0,5.089,1
24.0,2.0,3.0,2.0,2,0,1,1335.0,1187.0,0,0,0.407,0.0,3,1,0,1,1,12.0,3.558,0
78.0,5.0,1.0,6.0,3,0,1,190.0,444.0,1,4,0.755,0.705,1,0,0,1,1,24.0,4.112,1
58.0,1.0,1.0,4.0,0,0,1,3201.0,914.0,1,1,0.468,0.217,1,0,3,0,1,16.0,3.372,0
36.0,3.0,1.0,3.0,1,0,1,2794.0,908.0,0,1,0.266,0.271,1,0,0,0,0,7.0,4.0,0
107.0,2.0,2.0,3.0,3,1,1,1.0,224.0,1,4,0.211,0.38,2,1,4,2,1,37.0,5.853,1
88.0,2.0,5.0,10.0,2,0,1,1.0,30.0,1,4,0.179,0.804,4,0,2,6,1,31.0,5.951,1
56.0,1.0,2.0,5.0,1,0,1,1919.0,1220.0,0,0,0.291,0.131,1,0,1,0,0,12.0,3.86,0
69.0,4.0,2.0,11.0,0,1,0,247.0,224.0,0,5,0.479,0.665,4,1,0,2,0,20.0,4.237,1
107.0,8.0,2.0,10.0,6,1,1,511.0,321.0,0,3,0.583,0.673,2,1,2,2,1,12.0,3.343,0
45.0,4.0,2.0,2.0,2,0,1,1950.0,1084.0,0,1,0.215,0.252,3,0,0,1,0,13.0,3.394,0
90.0,3.0,3.0,7.0,3,0,0,401.0,198.0,0,5,0.499,0.695,5,1,5,2,0,26.0,3.171,1
64.0,2.0,2.0,3.0,0,0,1,2541.0,756.0,0,1,0.305,0.208,2,0,2,0,0,13.0,3.656,0
43.0,3.0,0.0,1.0,5,0,1,247.0,416.0,0,4,0.917,0.709,1,1,2,1,1,19.0,3.722,1
17.0,,0.0,4.0,0,0,1,3183.0,718.0,0,0,0.103,0.206,2,0,0,0,0,16.0,3.876,0
85.0,1.0,6.0,11.0,0,0,1,388.0,127.0,0,3,0.646,0.553,7,1,4,2,0,19.0,5.457,1
63.0,1.0,1.0,3.0,1,0,1,2241.0,1139.0,0,4,0.328,0.373,3,0,2,0,0,7.0,,0
49.0,3.0,0.0,5.0,3,1,0,173.0,161.0,1,3,0.49,0.72,1,1,0,5,0,32.0,4.536,1
127.0,3.0,5.0,9.0,2,0,0,401.0,404.0,0,5,0.694,0.885,2,0,0,2,1,42.0,5.651,1
83.0,5.0,5.0,10.0,6,1,1,349.0,327.0,1,4,0.613,0.748,4,1,7,2,1,14.0,4.995,1
10.0,5.0,3.0,7.0,2,0,1,176.0,152.0,0,3,0.291,0.065,5,0,4,4,0,21.0,4.898,1
77.0,3.0,1.0,6.0,5,0,1,1.0,284.0,1,6,0.65,0.551,9,1,0,5,0,22.0,5.384,1
149.0,3.0,3.0,9.0,0,0,1,245.0,556.0,0,2,0.274,0.688,1,1,1,2,1,34.0,4.516,1
82.0,7.0,0.0,14.0,2,0,0,51.0,235.0,1,4,0.856,0.476,4,1,3,1,0,27.0,5.531,1
95.0,2.0,4.0,18.0,4,0,0,48.0,191.0,1,6,0.362,0.404,3,1,2,4,1,12.0,6.783,1
31.0,2.0,3.0,10.383277468746495,1,0,1,341.0,393.0,1,4,0.803,0.384,5,1,6,4,1,33.0,2.912,1
73.0,1.0,1.0,3.0,1,0,1,755.0,409.0,0,2,0.142,0.191,2,1,2,3,0,19.0,2.745,0
54.0,3.0,0.0,0.0,1,0,1,1932.0,873.0,0,2,0.372,0.0,2,0,1,1,0,14.0,3.754,0
63.0,6.0,3.0,0.0,3,0,0,205.0,314.0,0,1,0.547,0.516,6,0,2,0,0,11.0,5.026,1
76.0,3.0,3.0,6.0,4,1,1,335.0,337.0,1,7,0.424,0.519,3,1,2,6,0,22.0,3.737,1
